user_followersCount,user_account_age_days,launch_month,user_followingCount,user_madePosts_totalCount,user_submittedPosts_totalCount,topics_totalCount,launch_hour,name_len,name_words,description_len,launch_weekday,description_words,successful_launch
0,0,4,5,1,1,3,7,29,4,190,2,30,0
0,0,4,0,3,3,3,7,11,1,242,1,39,0
0,7,3,0,1,1,3,7,10,1,206,0,34,0
5,190,4,1,1,1,3,7,9,1,171,1,27,0
0,26,4,0,2,2,1,7,12,3,249,2,34,0
0,0,10,0,1,1,2,7,7,1,237,1,32,1
57,3584,1,3,2,2,3,8,8,2,366,4,52,0
25,1180,4,0,3,3,3,7,8,1,193,5,31,0
0,3,3,0,1,1,2,7,12,2,416,1,59,0
0,12,3,2,3,3,2,8,21,5,161,0,26,0
0,31,3,0,1,1,3,8,36,6,494,3,73,0
4,17,12,2,5,5,3,8,10,1,166,5,24,0
0,0,5,0,1,1,2,7,27,4,361,5,55,0
0,1,5,1,1,1,3,7,23,3,496,4,65,0
0,4,4,0,1,1,2,7,9,1,361,3,56,0
0,7,4,0,2,2,3,7,26,6,379,3,75,0
0,1,3,1,1,1,1,8,8,2,247,0,39,0
1,1,11,5,1,1,3,8,24,5,458,2,71,1
0,0,10,0,1,1,2,7,12,2,133,2,19,0
0,11,4,0,1,1,3,7,9,1,484,1,70,0
18,3399,4,4,3,3,3,7,31,5,137,6,19,0
0,7,2,0,0,1,3,8,13,2,177,0,26,0
0,25,1,0,2,2,3,8,23,3,165,1,24,0
0,0,4,0,1,1,3,7,6,1,477,3,81,0
0,0,2,0,1,1,3,8,11,1,486,5,76,0
0,0,5,0,1,1,3,7,11,2,489,0,79,0
0,0,1,0,1,1,3,8,12,1,419,1,61,0
60,0,3,0,3,3,3,7,5,1,365,0,57,1
0,15,4,0,0,3,2,7,24,4,379,3,54,0
0,0,3,0,1,1,3,7,16,4,72,3,9,0
0,118,5,0,2,2,3,7,16,2,499,3,87,0
0,0,3,0,2,2,3,8,24,5,460,4,69,0
21,1795,1,2,5,5,3,8,15,1,194,2,24,0
0,27,12,4,1,1,2,8,15,3,355,0,58,0
0,1,4,0,10,10,2,7,16,3,106,4,18,0
0,0,5,0,1,1,1,7,9,1,499,4,72,0
14,145,12,0,2,2,3,8,8,1,495,1,77,0
10,1369,11,11,3,2,3,8,11,1,293,2,49,1
0,64,2,1,1,2,1,8,6,1,150,6,1,0
1,493,4,0,1,1,4,7,11,1,287,3,41,0
0,18,5,3,1,1,3,7,9,1,293,1,42,0
0,3,12,0,4,4,4,8,9,1,241,3,36,0
1,1224,12,0,1,1,3,8,10,1,178,2,26,0
0,0,2,0,1,1,3,8,3,1,457,2,79,0
47,604,5,0,20,20,3,7,27,4,419,4,61,0
6,1454,9,5,3,3,3,7,9,1,259,1,33,1
14,539,2,16,1,1,1,8,11,1,418,1,63,0
1,0,4,0,2,2,1,7,21,3,107,1,18,0
0,0,5,0,1,1,3,7,16,3,149,4,25,0
24,3331,3,14,2,2,3,8,5,1,261,4,46,0
0,452,2,0,2,2,3,8,28,5,135,0,19,0
0,0,3,0,2,2,2,8,5,1,445,1,68,0
70,976,3,115,2,3,3,7,9,1,487,3,72,0
0,98,5,0,1,1,3,7,22,4,448,6,71,0
0,366,8,0,1,1,3,7,10,1,79,6,15,1
508,4167,3,20,3,3,3,7,14,2,157,5,25,0
0,1,5,0,0,1,4,7,10,1,498,3,65,0
0,685,1,0,0,1,3,8,5,1,479,4,81,0
0,0,3,0,1,1,1,7,12,1,488,4,78,0
20,0,3,0,1,1,3,7,10,1,182,1,30,1
0,0,4,3,1,1,3,7,40,7,476,0,68,0
1,2317,3,0,1,1,4,8,7,1,484,1,77,0
0,0,5,5,1,1,3,7,11,1,479,4,83,0
0,16,1,0,1,1,3,8,10,1,126,3,17,0
0,23,2,3,2,2,3,8,5,1,234,0,40,0
0,20,1,0,5,5,3,8,32,4,380,6,57,0
77,1242,2,7,22,23,3,8,4,1,154,1,23,0
0,1421,2,0,1,1,2,8,11,1,160,3,25,0
1,46,2,0,2,2,4,8,11,2,445,5,70,0
0,0,5,0,0,1,2,7,23,1,473,4,66,0
2,1864,5,0,2,2,3,7,10,1,383,0,62,0
0,0,4,0,1,1,3,7,33,5,343,5,54,0
16465,3503,5,4187,0,525,3,7,10,1,292,4,49,1
2,267,4,0,2,2,3,7,16,3,415,4,63,0
0,1,10,0,0,2,1,7,37,7,232,4,40,0
10,42,5,0,1,3,4,7,14,3,160,4,20,1
1,0,11,0,2,2,4,8,17,4,210,5,31,1
0,0,4,6,1,1,2,7,25,5,302,2,44,0
2,150,4,1,172,173,3,7,26,5,164,0,22,0
0,181,1,0,1,1,1,8,11,1,102,0,17,0
0,0,12,0,1,1,3,8,11,1,471,3,66,0
0,0,2,5,1,1,4,8,7,1,245,1,31,0
0,0,5,0,0,1,2,7,13,3,224,5,36,0
0,6,11,0,1,1,3,8,39,6,457,1,65,0
0,0,5,5,2,2,3,7,15,2,115,3,18,0
0,56,11,0,0,1,2,8,16,2,129,5,15,0
0,0,1,0,2,2,4,8,35,8,127,5,19,1
960,4091,1,5,4,6,4,8,6,1,118,4,19,1
0,0,5,0,1,1,3,7,10,2,417,2,68,0
0,27,3,0,1,1,3,7,8,1,388,1,55,0
19,1107,10,3,3,1,3,7,14,3,222,2,36,1
1,0,5,6,1,1,1,7,9,1,339,4,48,0
14,2285,5,4,5,5,3,7,13,2,121,1,21,0
0,44,5,4,2,2,3,7,10,1,303,1,47,0
0,0,10,5,1,1,3,7,7,1,220,5,31,1
1,8,2,1,1,1,3,8,14,2,494,1,80,1
1,0,5,0,2,2,3,7,40,6,278,0,43,0
0,0,5,2,1,1,1,7,29,5,169,2,23,0
0,0,3,0,1,1,3,7,24,4,464,2,65,0
12,582,3,2,10,10,3,7,15,3,230,6,38,0
0,25,10,1,1,1,3,7,8,1,245,6,39,1
602,3625,12,10,2,4,3,8,8,1,416,2,57,1
0,0,4,5,1,1,3,7,9,1,366,2,58,0
0,0,4,0,1,1,4,7,8,1,158,0,23,0
0,0,2,0,1,1,2,8,14,1,344,5,49,0
0,2,1,0,1,1,3,8,12,1,168,1,25,0
0,0,1,0,1,1,3,8,14,2,400,5,71,1
2,326,5,1,1,1,3,7,7,1,480,3,73,0
0,1,5,0,1,1,3,7,15,1,296,5,47,0
0,1,4,5,4,4,2,7,25,3,414,6,65,0
2,575,5,2,1,1,3,7,9,2,413,5,57,0
0,55,1,0,0,2,3,8,37,7,348,4,50,0
0,347,4,0,4,3,3,7,5,1,158,6,27,0
0,230,2,0,1,1,1,8,8,1,156,4,18,0
0,0,2,0,1,1,2,8,22,3,360,4,49,0
0,91,12,0,1,1,1,8,6,1,415,6,63,0
0,310,5,0,0,1,2,7,10,2,189,1,26,0
0,128,1,5,2,2,3,8,12,2,285,1,37,0
0,1,1,6,1,1,2,8,10,2,98,4,15,0
0,0,4,0,1,1,3,7,7,1,415,4,72,0
0,0,3,0,1,1,2,7,9,1,110,2,15,0
9,46,8,9,1,1,3,7,10,2,237,2,43,1
1,0,11,0,1,1,2,8,8,1,44,4,5,0
0,0,10,5,2,2,3,7,13,1,226,5,40,0
0,27,9,0,2,2,1,7,40,6,245,3,29,0
1,2010,12,0,1,1,2,8,18,3,236,2,37,0
0,1,10,0,0,1,3,7,20,4,247,5,44,0
0,523,3,2,0,1,3,7,24,4,161,2,23,0
0,0,4,0,1,1,3,7,11,2,155,2,23,0
2,0,5,0,2,2,3,7,24,3,162,5,20,0
0,18,1,1,0,33,3,8,8,1,136,5,20,0
0,0,1,5,1,1,3,8,14,1,300,3,38,0
506,4235,3,18,42,77,2,7,7,1,321,2,55,1
2,76,12,7,2,2,3,8,9,2,118,2,18,1
1,8,12,1,9,9,3,8,5,1,323,1,56,0
0,6,5,0,0,1,3,7,34,5,422,1,59,0
0,35,2,0,21,38,1,8,37,5,445,3,69,0
0,46,4,0,2,2,1,7,15,3,302,4,48,0
0,0,9,1,1,1,3,7,39,5,191,3,27,0
0,21,2,0,1,1,3,8,5,1,464,2,78,0
7,276,9,5,5,2,4,7,9,1,155,4,22,0
0,0,4,5,1,1,2,7,6,1,495,4,78,0
0,46,3,0,1,1,4,7,9,1,466,1,83,0
0,1,5,0,1,1,3,7,14,3,197,3,33,0
0,1374,2,0,1,1,3,8,11,2,407,5,57,0
0,0,5,2,1,1,3,7,12,1,126,3,18,0
0,0,4,0,1,1,3,7,10,1,137,2,21,0
0,9,4,0,1,1,2,7,30,5,380,3,70,0
2,31,3,3,0,1,3,7,7,1,454,1,69,0
0,41,5,0,3,3,3,7,7,1,469,6,68,0
0,0,5,0,1,1,3,7,20,3,364,2,54,0
39,1803,10,18,4,4,3,7,9,2,174,2,23,1
1,318,10,1,5,2,3,7,11,1,242,6,35,0
0,2742,3,0,1,1,3,7,11,1,279,1,43,0
0,0,2,0,1,1,3,8,11,2,490,4,87,0
0,9,1,5,1,1,3,8,35,5,421,3,59,0
0,932,1,0,1,1,3,8,10,1,330,4,45,0
0,0,4,5,1,1,3,7,13,2,301,2,47,0
0,0,12,0,1,1,3,8,23,4,469,0,70,0
0,8,9,0,1,1,1,7,15,2,129,2,18,1
1,0,9,0,1,1,3,7,17,3,148,5,21,0
0,2,4,3,1,2,2,7,31,5,400,1,58,0
0,0,12,0,2,2,3,8,29,4,251,0,36,0
0,0,2,1,1,1,2,8,8,1,363,3,48,0
0,30,4,0,1,1,3,7,9,1,192,3,29,0
0,12,4,0,1,1,3,7,17,2,160,0,22,0
0,3,10,0,0,1,1,7,21,4,180,1,29,1
0,0,5,3,1,1,3,7,14,1,447,2,66,0
2,6,5,0,1,1,3,7,12,2,173,2,23,1
19,1525,1,4,9,3,3,8,20,3,145,3,21,1
0,291,5,0,1,1,2,7,6,1,158,0,25,0
0,0,5,0,1,2,3,7,12,2,239,6,47,0
0,0,5,0,1,1,1,7,18,2,67,6,10,0
0,7,1,0,1,1,3,8,39,6,221,3,31,0
0,0,1,1,1,1,3,8,35,6,179,2,22,0
0,29,9,1,1,1,4,7,8,2,111,1,18,0
0,3,5,0,1,1,3,7,34,4,493,5,74,0
0,0,5,0,1,1,4,7,24,3,424,2,67,0
101,916,3,38,1,1,3,7,13,1,346,5,53,1
0,0,3,1,1,1,3,7,10,1,445,3,67,0
0,2118,4,0,2,2,4,7,10,1,208,1,30,0
0,0,11,0,1,1,3,7,14,2,251,5,39,1
1,0,3,5,1,1,2,7,10,1,452,5,80,0
0,2689,2,0,3,3,3,8,32,4,259,5,36,0
0,4,12,0,1,1,3,8,13,2,467,1,75,0
0,0,3,0,1,1,3,8,13,3,387,6,55,0
12,2728,2,0,1,1,2,8,40,5,147,5,21,0
0,0,8,0,1,1,3,7,11,1,188,6,25,0
0,0,5,0,2,2,2,7,7,1,137,5,19,0
1,1422,10,0,3,3,3,7,19,3,180,3,28,1
0,3,4,0,1,1,3,7,11,2,453,1,68,0
0,40,11,0,1,1,3,8,15,2,200,1,30,0
72,2363,4,3,5,3,2,7,13,2,470,0,88,1
0,6,12,0,1,1,3,8,17,3,289,4,38,0
0,26,3,0,4,4,4,7,18,3,444,3,73,0
0,31,3,2,2,2,1,7,9,2,487,1,83,0
0,273,8,0,1,1,3,7,8,1,126,5,17,0
0,2,3,0,1,1,3,7,38,6,495,6,76,0
0,6,3,0,1,1,3,7,10,1,479,2,79,0
0,6,1,0,1,1,3,8,11,1,492,5,68,0
0,7,1,0,1,1,3,8,9,1,159,2,23,0
0,1,4,0,1,1,3,7,20,3,337,0,51,0
0,9,5,5,1,1,3,7,17,3,175,0,31,0
0,1180,1,0,1,1,2,8,15,3,494,2,73,0
0,0,5,0,1,1,2,7,9,2,121,6,14,0
1,22,9,0,4,4,3,7,7,1,128,6,19,1
0,120,2,0,2,2,3,8,5,1,281,1,42,0
0,47,3,0,2,3,1,7,10,1,133,1,20,0
0,2,2,0,2,2,2,8,34,6,228,0,40,0
0,1113,4,0,1,1,3,7,7,1,463,2,72,0
0,0,4,0,1,1,1,7,29,5,29,4,6,0
0,555,5,0,1,1,2,7,17,4,148,1,22,0
0,1,5,1,1,1,2,7,15,1,234,4,27,0
0,464,4,0,12,12,2,7,27,5,411,1,73,0
1,7,4,0,1,1,3,7,6,1,242,2,43,0
0,0,4,0,0,1,2,7,10,1,223,5,35,0
2,982,5,0,2,2,3,7,23,4,120,5,23,0
1,0,5,1,1,1,2,7,9,1,174,1,28,0
0,1247,11,0,4,4,3,8,30,6,416,4,60,0
0,23,1,0,1,1,3,8,14,1,140,5,20,1
0,0,4,2,1,1,3,7,23,4,359,2,54,0
0,137,9,0,1,1,3,7,10,1,138,0,20,1
0,0,12,0,1,1,3,8,22,2,234,1,32,0
0,291,6,5,2,2,3,7,9,2,154,1,24,0
0,94,9,0,1,1,5,7,6,1,219,0,34,1
1,360,4,0,1,1,3,7,20,3,486,1,74,1
0,0,4,0,1,1,3,7,29,5,358,0,47,0
1,0,4,0,2,2,3,7,5,1,190,5,31,0
0,0,3,0,1,1,3,7,11,1,469,6,72,0
0,210,1,0,2,2,3,8,35,6,455,2,74,0
0,9,2,0,1,1,3,8,8,1,107,4,17,0
36,1997,12,10,11,11,3,8,12,2,353,3,46,0
92,2520,8,79,3,3,3,7,9,1,252,2,35,1
0,0,3,0,1,1,3,7,14,1,435,0,73,0
1,0,4,0,1,1,3,7,11,2,239,0,35,0
0,215,3,0,4,4,2,7,10,2,139,4,20,0
0,1,5,0,1,1,3,7,12,3,499,0,80,0
0,0,2,0,1,1,4,8,10,2,479,3,73,0
5,181,1,0,21,21,3,8,28,5,253,6,36,0
0,1268,3,0,1,1,3,7,10,1,119,5,19,0
1,23,4,0,1,1,3,7,9,1,495,6,88,0
0,516,4,0,2,2,3,7,7,1,392,6,57,0
13,246,9,1,5,5,3,7,8,1,217,2,35,1
0,483,5,0,1,1,3,7,9,1,173,3,25,0
0,4,8,1,1,1,3,7,6,1,251,1,31,1
0,0,1,0,1,1,3,8,10,2,322,2,46,1
0,0,5,1,1,1,3,7,6,1,76,5,10,0
0,4,3,5,1,1,3,7,6,1,427,4,72,0
68465,3776,4,172,15,345,1,7,17,2,52,0,8,0
0,624,11,0,1,1,2,8,6,1,352,0,55,0
0,1258,3,0,1,2,3,8,11,1,102,6,16,0
0,12,12,0,2,2,3,8,17,3,186,0,28,0
0,0,2,0,1,1,4,8,23,3,167,5,28,0
52,93,8,6,2,2,2,7,13,1,234,3,33,0
58,1085,8,1,5,3,3,7,7,1,195,0,30,1
0,0,3,0,1,1,2,8,10,1,239,1,32,0
0,0,11,0,1,1,2,8,12,1,484,6,75,0
0,25,6,9,1,1,3,7,10,1,174,0,19,0
1,0,3,7,1,1,3,7,11,1,193,1,29,0
0,0,3,0,2,2,3,8,14,2,307,5,48,0
3,5,1,4,0,1,3,8,5,1,149,1,23,1
0,0,3,0,0,3,3,8,9,1,50,6,8,0
0,5,5,0,0,1,3,7,7,1,489,4,78,0
1,1087,3,1,13,4,3,7,21,3,363,4,53,0
3,637,4,1,13,14,3,7,11,1,342,4,58,0
2,63,9,1,8,8,1,7,20,3,138,1,18,1
0,1,3,1,1,1,1,7,21,5,68,5,9,0
294,4245,3,6,14,10,2,7,19,3,172,1,29,0
0,7,10,0,1,1,4,7,10,1,227,1,32,1
0,1645,1,2,2,2,3,8,15,2,298,1,42,0
4,203,11,2,14,14,4,8,26,4,359,4,49,0
0,2577,3,2,1,1,3,7,12,2,173,5,28,0
0,1198,11,0,1,1,3,8,40,6,426,3,58,0
17,0,4,1,1,1,3,7,7,1,456,3,78,1
0,37,12,0,1,1,3,8,5,1,7,3,2,0
19,2561,3,5,5,5,3,7,14,2,60,3,10,1
0,0,3,0,1,1,4,7,11,2,245,4,40,0
0,202,11,0,1,1,1,8,26,5,416,4,66,0
0,17,1,0,1,1,5,8,10,1,480,1,76,0
2,8,3,0,8,8,3,8,10,2,299,4,48,0
0,0,5,0,0,1,3,7,13,1,137,6,22,0
0,0,3,0,1,1,3,7,27,4,338,1,52,0
3,342,4,1,1,1,3,7,8,1,449,3,79,0
0,87,10,0,1,1,3,7,6,1,244,3,32,1
0,0,3,5,1,1,3,7,10,1,488,2,79,0
2,18,2,1,2,2,3,8,8,1,164,3,26,1
0,0,3,0,0,1,3,7,12,1,332,5,47,0
1,0,1,0,1,1,3,8,11,1,234,3,36,0
0,7,5,2,0,1,3,7,25,3,491,3,72,0
87,3517,10,2,2,1,3,7,7,1,218,0,34,1
1,289,2,0,14,14,3,8,14,2,192,3,30,0
1,749,11,0,1,1,3,8,8,1,125,0,17,1
0,73,1,1,2,1,4,8,17,3,493,2,78,0
0,1151,12,0,1,1,3,8,8,1,180,3,26,0
0,2,2,0,1,1,3,8,23,5,345,4,61,0
0,13,2,0,2,2,2,8,37,5,272,1,33,0
0,3,11,0,1,1,3,8,5,1,279,4,43,0
1,649,1,3,1,1,3,8,7,1,178,2,24,0
90,1169,4,0,7,7,3,7,9,1,477,2,91,0
0,1,5,0,1,1,3,7,14,2,435,1,73,0
0,272,11,0,2,2,3,7,28,4,304,5,51,0
0,0,1,0,1,1,3,8,13,2,339,5,49,1
0,1,3,5,1,1,4,7,26,4,363,0,56,0
4,408,3,0,1,1,3,7,23,3,192,2,34,0
0,0,5,0,2,5,3,7,36,5,467,3,55,0
8,1669,11,0,2,2,3,8,9,1,269,3,40,1
0,66,8,2,6,6,3,7,5,1,134,3,21,1
0,0,11,2,2,2,3,8,8,1,442,6,73,0
0,269,5,3,1,1,3,7,8,1,476,2,77,0
39,3822,10,2,1,3,3,7,14,1,400,4,52,0
0,492,8,0,3,4,3,7,12,1,142,2,19,0
23,1104,3,8,4,3,3,7,37,6,479,6,82,0
0,0,5,3,1,1,1,7,8,1,291,6,47,0
5,302,8,5,3,3,3,7,22,3,260,5,36,1
0,1075,3,0,0,1,3,7,8,1,429,1,55,0
0,0,5,0,1,1,2,7,6,1,385,6,54,0
1,5,8,2,1,1,3,7,10,1,256,5,42,0
0,0,8,0,1,1,3,7,4,1,96,3,13,1
0,0,3,0,1,1,3,7,10,1,156,3,21,0
43,41,11,0,3,4,3,8,13,2,200,4,28,1
0,0,8,0,0,1,3,7,22,4,243,0,36,0
0,8,11,0,1,1,3,8,40,6,466,5,71,0
0,0,3,0,1,1,3,7,13,1,347,2,54,0
0,238,8,0,1,1,3,7,9,1,220,4,30,1
1,2244,2,0,2,2,3,8,9,1,173,1,28,0
2,2002,2,0,1,1,3,8,9,1,371,5,59,0
1,1498,10,0,4,5,3,7,15,2,95,1,14,1
4,1474,3,1,1,1,3,7,38,6,474,1,76,1
0,0,5,0,2,2,3,7,8,1,441,0,66,0
0,9,4,0,0,1,3,7,28,5,379,1,57,0
3,66,11,1,1,1,1,8,18,3,151,4,24,0
1,202,10,0,6,6,3,7,11,1,89,1,13,1
0,84,4,0,2,2,3,7,10,1,462,1,71,0
0,360,1,0,3,3,3,8,8,1,350,2,47,0
1,60,5,2,1,1,3,7,7,1,332,0,53,0
0,0,1,0,1,1,3,8,8,2,46,5,6,0
1,59,9,3,1,1,2,7,16,2,147,6,19,1
56,4141,3,40,1,1,3,7,9,1,423,5,60,1
3,69,2,0,1,1,3,8,5,1,483,1,71,1
109587,4100,9,688,26,4497,3,7,19,3,255,1,41,1
4,265,2,0,8,8,2,8,11,2,489,1,88,0
0,30,2,0,21,38,1,8,28,3,450,5,64,0
0,0,5,0,1,1,2,7,12,1,194,5,28,0
0,1390,8,0,1,1,1,7,19,4,157,1,23,0
1,843,12,5,1,1,3,8,29,5,192,5,29,0
0,14,3,0,28,28,2,7,31,6,262,4,37,0
12,244,2,0,1,1,3,8,6,1,500,3,82,1
30,1664,12,0,35,74,1,8,27,5,286,1,43,0
0,3,3,0,1,1,3,7,36,6,450,3,65,0
1,0,3,1,1,1,3,7,8,1,372,3,55,0
18,228,12,1,2,2,3,8,4,1,212,5,29,1
152,56,1,64,6,5,2,8,14,1,154,4,27,1
0,12,3,0,2,2,3,7,7,1,325,4,51,0
1,0,9,0,3,3,3,7,11,1,188,3,31,1
0,0,4,0,0,1,3,7,29,4,334,3,41,0
0,0,3,0,1,1,3,7,6,1,404,1,62,0
0,1048,2,0,5,5,1,8,32,6,60,2,10,0
378,2377,12,346,18,17,3,8,9,2,494,0,79,1
2,0,8,0,1,1,3,7,5,2,168,3,29,1
1,0,5,0,1,1,4,7,35,6,150,2,22,0
92,3005,11,2,3,4,3,8,6,1,472,0,70,1
0,1,9,0,2,2,3,7,7,1,246,1,38,0
10,203,11,19,15,14,3,8,4,1,466,3,75,0
0,315,11,0,1,1,3,8,11,1,31,3,4,0
7277,4428,4,209,11,276,3,7,5,1,315,1,50,1
1,606,1,0,1,1,4,8,16,2,107,1,15,1
0,0,12,1,1,1,3,8,10,2,271,6,43,0
0,0,8,0,2,2,3,7,18,3,81,4,12,0
2,578,10,0,1,1,3,7,8,1,255,4,33,1
0,1,12,2,1,1,2,8,24,3,222,6,28,0
0,194,12,0,2,2,3,8,4,1,479,1,69,0
0,0,12,5,2,2,2,8,13,2,145,0,17,0
0,0,5,0,1,1,2,7,20,1,227,4,33,0
0,0,1,0,1,1,3,8,10,1,191,4,35,0
0,3,3,0,1,1,3,7,11,1,445,3,63,0
0,0,2,0,1,1,3,8,35,6,151,6,24,0
0,35,4,0,1,1,4,7,23,3,447,2,62,0
0,155,2,5,10,11,3,8,25,5,131,0,21,0
6,3,1,1,1,1,1,8,7,1,480,0,67,1
6,0,4,5,1,1,3,7,7,1,257,0,41,0
0,0,1,0,1,1,3,8,18,3,288,5,45,1
1,26,5,0,2,2,3,7,4,1,276,2,40,0
0,31,4,0,1,1,3,7,10,1,491,2,73,0
145,47,3,32,2,1,3,7,9,1,303,5,55,1
0,1,1,0,0,1,3,8,10,1,352,5,43,0
62,2185,1,0,7,7,2,8,13,1,326,3,52,1
0,0,4,0,1,1,3,7,10,1,343,4,48,0
0,274,11,0,1,1,3,8,12,2,333,2,49,0
0,0,5,3,1,1,3,7,6,1,479,1,77,0
0,0,9,0,1,1,3,7,6,1,207,1,31,0
0,0,9,0,1,1,2,7,10,1,52,1,9,0
0,0,1,0,1,1,3,8,8,1,61,6,15,0
0,0,4,0,2,2,2,7,13,2,346,2,49,0
10,1,5,0,1,1,3,7,11,2,101,4,15,1
3,41,12,0,7,7,1,8,11,3,203,1,38,1
3,36,3,0,1,2,3,7,33,6,341,5,53,0
0,369,2,0,1,1,1,8,11,1,197,0,31,0
0,3,11,5,1,1,1,8,10,1,447,6,71,0
0,7,3,7,1,1,1,7,10,2,491,2,87,0
8,675,1,0,1,1,3,8,10,1,285,1,38,0
7,204,1,0,5,5,2,8,8,1,226,3,28,0
0,1,3,0,1,1,3,7,10,1,487,5,67,0
0,0,3,3,1,1,3,7,8,1,407,2,58,0
0,118,10,4,1,1,3,7,8,1,261,4,43,1
13,10,8,0,2,2,3,7,6,1,146,6,24,0
0,2,12,0,1,1,4,8,29,4,411,1,67,1
0,0,4,4,2,7,1,7,17,3,258,6,45,0
0,13,5,0,1,1,3,7,27,6,26,3,2,0
0,0,2,0,1,1,1,8,7,2,125,3,20,0
17,2530,4,1,2,4,3,7,22,4,404,0,62,0
0,92,3,2,1,1,2,7,6,1,377,1,61,0
1,7,4,1,1,1,3,7,7,1,453,6,64,0
4,11,3,1,1,10,3,7,12,2,179,1,22,0
1,129,9,0,1,1,2,7,25,5,210,2,35,0
4,0,2,17,3,3,3,8,23,4,204,2,35,0
0,49,2,0,1,1,3,8,12,2,351,0,54,0
0,0,4,0,1,1,3,7,7,1,192,4,32,0
27,3,3,10,1,1,2,7,7,2,340,2,50,1
2,2,5,5,1,1,3,7,14,1,458,1,60,0
12,1785,4,5,2,2,1,7,24,4,167,4,25,0
53,2115,5,161,3,4,4,7,6,1,160,6,24,1
1,24,11,0,1,1,2,8,10,1,500,1,70,0
0,9,3,0,1,1,3,7,7,1,158,4,22,0
0,21,3,2,1,1,3,8,7,2,485,0,81,0
0,0,4,0,1,1,1,7,35,4,175,5,21,0
0,0,11,0,1,1,1,8,17,3,495,0,71,0
7,1582,11,0,15,26,3,8,25,3,397,3,53,0
1,983,3,0,2,2,2,8,17,2,490,5,85,0
0,0,5,0,1,1,3,7,38,7,398,6,63,0
0,4,5,0,1,1,3,7,6,1,362,2,70,0
3,677,5,1,2,2,3,7,14,3,380,4,65,0
20,109,12,0,2,2,3,8,10,2,421,1,68,0
2,6,5,1,1,1,3,7,13,2,412,2,66,0
0,2,12,0,1,1,3,8,5,1,351,4,53,0
3,471,8,1,7,7,2,7,10,3,152,1,28,1
15,8,3,6,1,1,3,8,6,1,249,2,42,1
0,1082,10,3,2,2,3,7,10,1,194,6,30,1
0,1,1,5,2,2,1,8,36,7,471,5,70,0
0,336,11,0,4,4,3,7,8,1,138,6,23,1
0,48,1,0,1,1,1,8,13,3,147,0,24,0
0,1,1,0,1,1,3,8,36,5,87,2,13,0
0,39,1,0,1,1,4,8,8,1,255,1,35,0
2,14,12,10,2,2,3,8,14,2,487,2,75,0
0,0,1,0,1,1,3,8,38,5,143,1,18,0
0,21,5,2,1,1,3,7,13,1,421,0,67,0
0,0,1,0,1,1,4,8,7,1,338,4,62,0
13,1725,10,5,9,9,3,7,6,1,235,5,40,1
0,0,4,0,0,1,3,7,29,4,444,2,55,0
0,44,4,0,2,2,3,7,40,7,458,1,67,0
0,0,3,0,1,1,2,8,5,1,287,6,48,0
0,1,11,0,1,1,3,8,12,2,255,0,43,0
25,3026,5,5,1,1,3,7,13,3,391,4,55,0
1,0,2,0,1,1,3,8,15,3,400,6,60,0
0,123,5,0,1,1,3,7,8,2,489,1,80,0
0,2,1,0,1,1,4,8,10,1,201,0,32,0
2,2365,2,43,8,8,3,8,7,1,218,5,41,0
0,0,12,0,1,1,2,8,14,2,207,0,32,0
0,0,2,0,2,2,3,8,7,1,153,2,24,0
0,0,8,0,1,1,3,7,11,2,233,6,31,0
0,2,10,7,1,1,2,7,30,4,250,2,41,0
2,551,1,2,3,3,3,8,14,1,121,4,19,0
0,1,2,5,1,1,3,8,26,4,443,0,63,0
0,0,4,0,0,1,2,7,9,1,270,2,47,0
158,0,9,0,1,1,3,7,4,1,183,3,30,1
0,0,4,5,1,1,3,7,8,1,108,2,19,0
3,251,4,3,0,8,2,7,12,1,308,4,48,0
1164,4074,11,17,0,34,3,8,10,1,189,0,29,1
859,953,10,456,10,11,3,7,6,1,219,0,35,1
0,0,12,0,1,1,3,8,15,1,477,0,69,0
0,123,9,0,11,12,3,7,14,1,160,4,23,0
0,0,12,0,1,1,3,8,12,2,239,3,41,0
0,0,5,0,1,1,3,7,12,1,460,6,80,0
0,0,12,0,1,1,3,8,11,2,465,4,80,0
70,3736,4,8,1,3,3,7,7,1,232,2,40,0
21,200,9,0,1,71,3,7,27,3,172,6,26,1
0,13,2,1,0,1,3,8,29,3,257,2,36,0
0,0,3,0,1,1,3,7,10,2,473,0,79,0
0,2925,5,0,4,4,1,7,6,1,275,1,44,0
2,277,10,0,2,2,1,7,10,3,162,1,20,0
0,1,12,0,6,6,1,8,13,2,81,0,12,0
1,3329,1,0,3,4,2,8,11,1,446,0,75,0
0,6,3,0,1,1,3,7,8,1,411,1,71,0
2,2164,5,0,3,3,4,7,9,1,467,5,69,0
187,3817,5,1,7,8,4,7,32,6,494,5,86,0
1,175,2,0,2,2,3,8,9,1,471,6,75,0
1,2,4,0,1,1,2,7,17,2,278,0,39,1
0,0,3,0,1,1,3,8,13,3,361,5,55,0
3,830,9,0,9,9,2,7,10,1,64,1,9,0
0,22,4,0,3,3,4,7,16,2,278,1,34,0
0,0,3,5,1,2,1,7,8,1,167,3,26,0
21,3247,9,0,1,1,3,7,6,2,224,1,31,0
0,348,5,0,5,5,3,7,9,2,288,3,44,0
224,4062,4,349,3,7,3,7,11,2,321,6,51,0
